,Material,Long Material Description,Supplier,Location,PIGCOM,Comments,Leadtime,Tank_Drum_Size,Intransit,Intransit_Notes,Stock_CH01,Stock_CH10,monthly Chemical Forecast,monthly Consumption (6months),monthly Consumption (3months),Consumption on Current Month,InHouse Stock InMonth,StockSet InHouse & Intransit,Current InHouse & Intransit,Buy To StockSet,ByTank,revised To Buy,stock included Buy,Aveage ForeCast Consumption,current Chemical Demand,InHouse vs. curOrders,InHouse vs. oneMonth
0,104989.0,RM 1080,GSC ITALY,O,COMPOUND,keo FISS water,80.0,120.0,0.0,-,840.0,355.0,0.0,242.0,245.0,261.55,1195.0,4.7,1195.0,0.0,0.0,,,0.0,0.0,1195.0,1195.0
1,104988.0,RM 2510,GSC ITALY,O,COMPOUND,"keo FONDO, RIM",80.0,120.0,0.0,-,4200.0,386.0,3.0,355.0,370.0,402.155,1528.7,4.7,1528.7,0.0,0.0,,,3.0,0.0,4586.0,4583.0
2,100094.0,ACRYSOL RM-825,LANXESS,D,COMPOUND,"keo mau art: Ellington, Benfica, Viseu",23.0,204.0,0.0,-,204.0,336.0,0.0,59.0,51.0,131.25,540.0,2.8,540.0,0.0,0.0,,,0.0,0.0,540.0,540.0
3,104769.0,CONTEX AMARANTO,SAMIA,O,PIGMENT,xai het khong mua nua,70.0,60.0,0.0,-,420.0,25.0,0.0,30.0,30.0,8.6,445.0,4.8,445.0,0.0,0.0,,,0.0,0.0,445.0,445.0
4,105458.0,OXY CAR AMARANTH HP,GSC,O,PIGMENT,GSC pigment,70.0,120.0,0.0,-,840.0,125.0,73.0,37.0,41.0,55.147,13.2,4.8,13.2,0.0,0.0,,,73.0,13.0,952.0,892.0
5,104804.0,ARANCIO CONTEX ECP,SAMIA,O,PIGMENT,xai het khong mua nua,70.0,120.0,0.0,-,120.0,0.0,0.0,21.0,11.0,0.0,120.0,4.8,120.0,0.0,0.0,,,0.0,0.0,120.0,120.0
6,105535.0,OPERA MANDARINO,GSC,O,PIGMENT,GSC pigment,70.0,120.0,0.0,-,1200.0,117.0,48.0,25.0,27.0,27.464,27.4,4.8,27.4,0.0,0.0,,,48.0,10.0,1307.0,1269.0
7,105186.0,OXY FINE ARANCIO CO,GSC,O,-,GSC project,70.0,120.0,0.0,-,0.0,0.0,0.0,0.0,,0.0,0.0,4.3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
8,104523.0,ORANGE DHL,RINO MASTROTTO GROUP S.P.A,O,COMPOUND,-,0.0,1.0,0.0,-,0.0,95.0,0.0,0.0,1.0,0.0,95.0,2.0,95.0,0.0,0.0,,,0.0,0.0,95.0,95.0
9,104744.0,ISOLAC ORANGE,SAMIA,O,PIGMENT,-,70.0,10.0,0.0,-,170.0,15.0,1.0,1.0,1.0,1.296,185.0,4.8,185.0,0.0,0.0,,,1.0,1.0,184.0,184.0
