,Material,Long Material Description,Supplier,Location,PIGCOM,Comments,Leadtime,Tank_Drum_Size,Intransit,Intransit_Notes,Stock_CH01,Stock_CH10,monthly Chemical Forecast,monthly Consumption (6months),monthly Consumption (3months),Consumption on Current Month,InHouse Stock InMonth,StockSet InHouse & Intransit,Current InHouse & Intransit,Buy To StockSet,ByTank,revised To Buy,stock included Buy,Aveage ForeCast Consumption,current Chemical Demand,InHouse vs. curOrders,InHouse vs. oneMonth
165,104753.0,ISOLAC TURCHESE,SAMIA,O,PIGMENT,"xài h?t không mua n?a, chuy?n qua mua ""SHADE BLU""",70.0,10.0,0.0,-,180.0,83.0,18.0,16.0,17.0,36.167,14.6,4.8,14.6,0.0,0.0,,,18.0,6.0,257.0,245.0
166,105598.0,SHADE BLU/EJ,GSC,O,-,"pigment EFF nitro, KELA",70.0,10.0,0.0,-,0.0,6.0,0.0,0.0,,0.0,6.0,4.3,6.0,0.0,0.0,,,0.0,0.0,6.0,6.0
167,104765.0,BRITEX TURQUOISE,SAMIA,O,-,-,70.0,1.0,0.0,-,0.0,0.0,0.0,0.0,,0.0,0.0,4.3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
168,104913.0,LS 16-235,STAHL Singapore,O,-,-,23.0,170.0,0.0,-,0.0,0.0,0.0,0.0,,0.0,0.0,2.8,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
169,105326.0,SU 16-235,STALH Singapore,O,COMPOUND,-,23.0,180.0,0.0,-,0.0,0.0,0.0,0.0,,0.0,0.0,2.8,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
170,105165.0,LS-76-235,STALH Brazil,O,COMPOUND,-,23.0,170.0,0.0,-,0.0,0.0,0.0,0.0,,0.0,0.0,2.8,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
171,105336.0,EX-SU-76-235,STALH Singapore,O,COMPOUND,"EFF, FISS nitro",25.0,180.0,1440.0,2023-03-26::1440.0,180.0,649.0,1319.0,991.0,1047.0,1569.549,0.6,2.8,1.7,1450.8999999999999,8.1,,,1319.0,624.0,205.0,-490.0
172,104771.0,CONTEX VERDE,SAMIA,O,PIGMENT,-,70.0,60.0,0.0,-,0.0,0.0,0.0,0.0,,0.0,0.0,4.8,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
173,105463.0,OPERA VERDE,GSC,O,PIGMENT,GSC pigment,70.0,120.0,0.0,-,960.0,168.0,93.0,43.0,38.0,66.749,12.1,4.8,12.1,0.0,0.0,,,93.0,18.0,1110.0,1035.0
174,105188.0,OXY FINE VERDE,GSC,O,-,GSC project,70.0,120.0,0.0,-,0.0,0.0,0.0,0.0,,0.0,0.0,4.3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
175,104809.0,VIOLETTO CONTEX R,SAMIA,O,PIGMENT,-,70.0,60.0,0.0,-,0.0,0.0,0.0,0.0,,0.0,0.0,4.8,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
176,105471.0,OPERA PORPORA,GSC,O,PIGMENT,GSC pigment,70.0,120.0,0.0,-,2040.0,176.0,96.0,36.0,29.0,25.303,23.1,4.8,23.1,0.0,0.0,,,96.0,12.0,2204.0,2120.0
177,105475.0,OXY FINE VIOLETTO,GSC,O,PIGMENT,GSC pigment,70.0,120.0,0.0,-,3360.0,126.0,67.0,39.0,45.0,46.471,52.0,4.8,52.0,0.0,0.0,,,67.0,42.0,3444.0,3419.0
178,105474.0,OXY CAR BORDEAUX HP,GSC,O,PIGMENT,GSC pigment,70.0,120.0,0.0,-,1440.0,108.0,41.0,24.0,14.0,20.254,37.8,4.8,37.8,0.0,0.0,,,41.0,1.0,1547.0,1507.0
179,104752.0,ISOLAC VIOLETTO,SAMIA,O,PIGMENT,"xài h?t không mua n?a, chuy?n qua mua ""SHADE VIOLET""",70.0,10.0,0.0,-,500.0,68.0,60.0,50.0,52.0,69.982,9.5,4.8,9.5,0.0,0.0,,,60.0,30.0,538.0,508.0
180,105599.0,SHADE VIOLET/EJ,GSC,O,-,"pigment EFF nitro, KELA",70.0,10.0,0.0,-,0.0,9.0,0.0,0.0,,0.0,9.0,4.3,9.0,0.0,0.0,,,0.0,0.0,9.0,9.0
181,104655.0,WT-13-351 (EX-64-170/3),STAHL,O,-,CLASSIC,0.0,120.0,0.0,-,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
182,104873.0,EX-WT-42-511,STAHL Singapore,O,COMPOUND,"FISS art CALIFORNIA, CADENZA",25.0,110.0,0.0,-,220.0,165.0,24.0,66.0,72.0,53.75,16.0,2.8,16.0,0.0,0.0,,,24.0,2.0,383.0,361.0
