,Material,Long Material Description,Supplier,Location,PIGCOM,Comments,Leadtime,Tank_Drum_Size,Intransit,Intransit_Notes,Stock_CH01,Stock_CH10,monthly Chemical Forecast,monthly Consumption (6months),monthly Consumption (3months),Consumption on Current Month,InHouse Stock InMonth,StockSet InHouse & Intransit,Current InHouse & Intransit,Buy To StockSet,ByTank,revised To Buy,stock included Buy,Aveage ForeCast Consumption,current Chemical Demand,InHouse vs. curOrders,InHouse vs. oneMonth
0,104989.0,RM 1080,GSC ITALY,O,COMPOUND,keo FISS water,80.0,120.0,0.0,-,720.0,373.0,0.0,256.0,298.0,3.7,1093.0,4.7,1093.0,0.0,0.0,,,0.0,0.0,1093.0,1093.0
1,104988.0,RM 2510,GSC ITALY,O,COMPOUND,"keo FONDO, RIM",80.0,120.0,0.0,-,4080.0,397.0,0.0,374.0,443.0,45.7,4477.0,4.7,4477.0,0.0,0.0,,,0.0,0.0,4477.0,4477.0
2,100094.0,ACRYSOL RM-825,LANXESS,D,COMPOUND,"keo mau art: Ellington, Benfica, Viseu",23.0,204.0,0.0,-,204.0,315.0,0.0,64.0,94.0,0.8,519.0,2.8,519.0,0.0,0.0,,,0.0,0.0,519.0,519.0
3,104769.0,CONTEX AMARANTO,SAMIA,O,PIGMENT,xai het khong mua nua,70.0,60.0,0.0,-,420.0,25.0,0.0,31.0,25.0,0.0,445.0,4.8,445.0,0.0,0.0,,,0.0,0.0,445.0,445.0
4,105458.0,OXY CAR AMARANTH HP,GSC,O,PIGMENT,GSC pigment,70.0,120.0,0.0,-,840.0,119.0,77.0,43.0,52.0,2.207,12.5,4.8,12.5,0.0,0.0,,,77.0,1.0,958.0,882.0
5,104804.0,ARANCIO CONTEX ECP,SAMIA,O,PIGMENT,xai het khong mua nua,70.0,120.0,0.0,-,120.0,0.0,0.0,21.0,11.0,0.0,120.0,4.8,120.0,0.0,0.0,,,0.0,0.0,120.0,120.0
6,105535.0,OPERA MANDARINO,GSC,O,PIGMENT,GSC pigment,70.0,120.0,0.0,-,1200.0,98.0,69.0,25.0,28.0,7.066,18.8,4.8,18.8,0.0,0.0,,,69.0,12.0,1286.0,1229.0
7,105186.0,OXY FINE ARANCIO CO,GSC,O,-,GSC project,70.0,120.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
8,104523.0,ORANGE DHL,RINO MASTROTTO GROUP S.P.A,O,COMPOUND,-,0.0,1.0,0.0,-,0.0,93.0,0.0,1.0,1.0,0.0,93.0,2.0,93.0,0.0,0.0,,,0.0,0.0,93.0,93.0
9,104744.0,ISOLAC ORANGE,SAMIA,O,PIGMENT,-,70.0,10.0,0.0,-,170.0,5.0,1.0,1.0,1.0,0.0,175.0,4.8,175.0,0.0,0.0,,,1.0,0.0,175.0,174.0
