,Material,Long Material Description,Supplier,Location,PIGCOM,Comments,Leadtime,Tank_Drum_Size, Intransit ,Intransit_Notes, Stock_CH01 , Stock_CH10 , monthly Chemical Forecast , monthly Consumption (6months) , monthly Consumption (3months) , Consumption on Current Month ,InHouse Stock InMonth,StockSet InHouse & Intransit,Current InHouse & Intransit, Buy To StockSet , ByTank , revised To Buy , stock included Buy , Aveage ForeCast Consumption , current Chemical Demand ,InHouse vs. curOrders,InHouse vs. oneMonth,
226,105025,RODA BASE AF-B,TFL,O,-,"RIM HERCULES,FON CAPRI",83,120, -   ,-, -   , -   , -   , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,0,,
227,105559,RODA BASE AF-B/N,TFL,O,COMPOUND,"RIM  AJAX TT,HERCULES,FON CAPRI",83,120, -   ,-," 1,560 ", 117 , 117 , 120 , 71 , 3 ,17.8,4.8,17.8, -   , -   ,,, 94 , -   ,"1,677","1,583",
228,105026,RODA FIX 6271/C,TFL,O,-,-,83,120, -   ,-, -   , -   , -   , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,0,,
229,101261,EUDERM NAPPA SOFT S2-A,TFL Italy,O,COMPOUND,"Bowie/Viseu / Ellington lux TT & K TT,MALTESSE, VENEZA LUX",83,115," 2,400 ",2023-03-05::1200.0|||NaT::1200.0," 2,880 ", 117 , 967 , 561 , 566 , 6 ,3.9,4.8,7, -   , -   ,,, 766 , 101 ,"2,896","2,231",
230,100041,PRIMAL SB-100,LANXESS,O,-,"Bowie / Ellington lux TT & K TT,TAB,MALTESSE",25,120, -   ,-, -   , -   , -   , -   ,, -   ,,2.8,0, -   , -   ,,,, -   ,0,,
231,105614,PRIMAL LH-100,LANXESS,O,-,"Bowie / Ellington lux TT & K TT,TAB,MALTESSE",25,120, -   ,-, -   , -   , -   , -   ,, -   ,,2.8,0, -   , -   ,,,, -   ,0,,
232,105655,PRIMAL LH 500 ,TFL Brazil,O,COMPOUND,"Bowie/Viseu / Ellington lux TT & K TT,MALTESSE, VENEZA LUX",83,120, -   ,-," 14,000 ", 250 ," 2,204 "," 1,289 "," 1,287 ", 9 ,8.2,4.8,8.2, -   , -   ,,," 1,746 ", 231 ,"14,019","12,504",
233,104221,PRIMAL SB-150,LANXESS,O,-,"PRE HERCULES,Bowie / Ellington lux TT & K TT, TAB,MALTESSE",25,120, -   ,-, -   , -   , -   , -   ,, -   ,,2.8,0, -   , -   ,,,, -   ,0,,
234,105615,PRIMAL LH-150,LANXESS,O,-,"Bowie / Ellington lux TT & K TT, TAB,MALTESSE",25,120, -   ,-, -   , -   , -   , -   ,, -   ,,2.8,0, -   , -   ,,,, -   ,0,,
235,105656,PRIMAL LH 550,TFL Brazil,O,COMPOUND,"PRE HERCULES, AJAX TT,Bowie/Viseu / Ellington lux TT & K TT, TAB,MALTESSE, GOBIEW, VENEZA LUX",83,120, -   ,-," 11,000 ", 922 ," 1,149 ", 743 , 671 , 15 ,13.1,4.8,13.1, -   , -   ,,, 910 , 118 ,"11,804","11,012",
236,105008,BINDER M-RI 99,GSC GROUP S.P.A,O,COMPOUND,"RIM (white color), EF HERCULES,  AJAX TT, EFF BONO TT TIP,TORONTO TAB)",70,120," 4,840 ",2023-03-05::1000.0|||2023-04-02::3840.0," 4,000 "," 1,161 "," 1,578 "," 1,378 "," 1,166 ", -   ,3.8,4.3,7.3, -   , -   ,,," 1,372 "," 1,213 ","3,948","3,789",
237,104959,EX-LS-64-468,STAHL Singapore,O,COMPOUND,BUY MORE 225,25,25, 100 ,NaT::100.0, 100 , 63 , -   , 127 , 173 , 3 ,1.9,2.8,3.1, -   , -   ,,, 86 , -   ,163,77,
238,104706,AQUABASE HF LIQ,STAHL Germany,O,-,-,80,90, -   ,-, -   , -   , -   , -   ,, -   ,,4.7,0, -   , -   ,,,, -   ,0,,
239,105127,BIOTHANE UW 6522,ORCHID CHEM (NG?C LAN),D,-,Tipshine,14,120, -   ,-, -   , -   , -   , -   ,, -   ,,2.5,0, -   , -   ,,,, -   ,0,,
240,105167,Aquabase HP ,Stahl ,O,-,"STUCCO BY GEMATA=> xài h?t không mua n?a, chuy?n qua xài RODA CARE 5754",70,75, -   ,-, -   , -   , -   ," 1,691 ", 7 , -   ,0,4.3,0, 17 , 0.2 ,,, 4 , -   ,0,-4,
241,105658,AQUABASE UPH,Stahl ,O,-,STUCCO BY GEMATA=> check stock RODA CARE 5754 và check l?i v?i Technician ??i qua AQUABASE UPH (n?u ??i thì báo Singapore tr??c 3 tháng ?? keep stock và mua t?i Singapore),70,75, -   ,-, -   , -   , -   , -   ,, -   ,,4.3,0, -   , -   ,,,, -   ,0,,
242,104910,RODA CARE 5754,TFL,O,-,STUCCO BY GEMATA=> check stock và check l?i v?i Technician ??i qua AQUABASE UPH (n?u ??i thì báo Singapore tr??c 3 tháng ?? keep stock và mua t?i Singapore),83,70, -   ,-," 19,500 ", 840 , -   ," 2,455 "," 4,410 ", 404 ,9.2,4.8,9.2, -   , -   ,,," 2,205 ", -   ,"20,340","18,135",
243,105218,FOUNDER ROLLER 2515 ,SAMIA,O,-,-,80,40, -   ,-, -   , -   , -   , -   ,, -   ,,4.7,0, -   , -   ,,,, -   ,0,,
244,105126,ANTIFOAM NS-165,Vina Hào D??ng,D,COMPOUND,"add on FISS water, Basemask 5755",14,25, -   ,-, -   , 87 , -   , 7 , 6 , -   ,29,2.5,29, -   , -   ,,, 3 , -   ,87,84,
245,105173,SMITFIX G 9631,SMIT FINISHING S.P.A,O,COMPOUND,"Tên article có TIP : ROSSINI TT TIP,BRAZOS,SAPPA,PASKOA, BY CAST TIP,TORONTO TIP, ROCKPOINT TIP,EMO TIP,TSING,XANTUM",70,120, -   ,-," 14,880 ", 535 , 20 , 193 , 117 , -   ,226.7,4.3,226.7, -   , -   ,,, 68 , -   ,"15,415","15,347",
246,105175,SMITFIX G 9633,SMIT FINISHING S.P.A,O,COMPOUND,"Tên Article có TIP,  TIPSHINE BY HAND & MILLIPUNTE",70,120, -   ,-," 8,520 ", 87 , -   , 78 , 30 , -   ,573.8,4.3,573.8, -   , -   ,,, 15 , -   ,"8,607","8,592",
247,105600,EX-WT-35-703,STAHL Germany,O,COMPOUND,FISS ANKUR K TT,83,25, -   ,-, 120 , 60 , 28 , 57 , 97 , -   ,2.9,4.8,2.9, 118 , 4.7 ,,, 62 , -   ,180,118,
248,105080,RODA CARE HB,TFL,O,COMPOUND,PRE HERCULES,83,100, -   ,-, -   , -   , 99 , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,0,,
249,105516,RODA CARE HB-B,TFL,O,-,"PRE HERCULES, AJAX TT",83,100, -   ,-," 2,100 ", 53 , -   , 129 , 80 , -   ,53.8,4.8,53.8, -   , -   ,,, 40 , -   ,"2,153","2,113",
250,105255,MA-22-617,STAHL Spain,O,COMPOUND,"EF HERCULES, AJAX TT",71,25, -   ,-, 750 , 41 , 6 , 8 , 7 , -   ,131.8,4.4,131.8, -   , -   ,,, 6 , -   ,791,785,
251,105012,RODA FEEL KTA 950 BR ,TFL,O,COMPOUND,"FIS HERCULES, KELA FLESH SIDE BONO TT TIP",83,30, -   ,-, -   , -   , 230 , -   ,, -   ,,4.8,0, -   , -   ,,,, 182 ,-182,,
252,105203,RODA FIX 6306,TFL Brazil,O,COMPOUND,"FIS HERCULES, AJAX TT",83,200, -   ,-," 1,800 ", 125 , 47 , 99 , 86 , -   ,29.2,4.8,29.2, -   , -   ,,, 66 , -   ,"1,925","1,859",
253,105059,RODA FEEL S 2075-BR,TFL,O,COMPOUND,"ch?t này gi?ng RODA FEEL S 2075 , MILLING HERCULES, AJAX TT",83,10, -   ,-, 40 , -   , 3 , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,40,,
254,104949,RODA BASE RECO 3,TFL,O,COMPOUND,"PRE-CAPRI, ANKUR K TT",83,120, -   ,-, 480 , 87 , 43 , 30 , 33 , -   ,14.9,4.8,14.9, -   , -   ,,, 38 , -   ,567,529,
255,105349,RODA FEEL S 2075,TFL,O,-,"ch?t này gi?ng RODA FEEL S 2075-BR , MILLING HERCULES, AJAX TT",83,120, 125 ,NaT::25.0|||NaT::100.0, 25 , 18 , -   , 1 , 1 , -   ,43,0,168, -   , -   ,,, -   , -   ,43,43,
256,104951,SMITFIX RL 9549,SMIT FINISHING S.P.A,O,-,July08-Alan:Place an order for 360kg 9549 ASAP-cancel,83,120, -   ,-, -   , -   , -   , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,0,,
257,105393,RODA FEEL KTA 950,TFL,O,COMPOUND,"FIS HERCULES, AJAX TT, FLESH SIDE , Tatto Milling",83,25, -   ,-, 925 , 74 , -   , 91 , 98 , 16 ,20.4,4.8,20.4, -   , -   ,,, 49 , -   ,999,950,
258,105492,SELLA DERM YELLOW M2,TFL,O,COMPOUND,"pigment SIENA, EF WATER",83,25, -   ,-, 50 , 20 , 1 , 9 , 7 , 4 ,17.5,4.8,17.5, -   , -   ,,, 4 , -   ,70,66,
259,104978,DARKWAX 6G,GSC,O,COMPOUND,THUNDER,70,120, -   ,-, 240 , 120 , -   , -   ,, -   ,,4.3,0, -   , -   ,,,, -   ,360,,
260,105158,FYL WAX 6G,GSC,O,-,THUNDER,70,120, -   ,-, -   , -   , -   , -   ,, -   ,,4.3,0, -   , -   ,,,, -   ,0,,
261,105547,SELLA DERM LIGHT BLUE M2,TFL Italy,O,COMPOUND,pigment SIENA,83,25, -   ,-, 25 , 6 , -   , 1 , -   , -   ,31,0,31, -   , -   ,,, -   , -   ,31,31,
262,105548,SELLA DERM FUCSIA M2,TFL Italy,O,COMPOUND,pigment SIENA,83,25, -   ,-, -   , 10 , -   , 1 , 1 , 0 ,10,0,10, -   , -   ,,, -   , -   ,10,10,
263,105549,SELLA DERM ARANCIO M2,TFL Italy,O,COMPOUND,pigment SIENA ( không mua n?a khi nào h?t s? xài DHL ORANGE),83,25, 25 ,NaT::25.0, -   , 3 , 1 , 3 , 3 , 0 ,1.5,4.8,14, -   , -   ,,, 2 , -   ,3,1,
264,105409,RODA GROUND RECO 5,TFL Italy,O,COMPOUND,SIENA,83,120, -   ,-," 13,560 ", 47 , 29 , 110 , 37 , 9 ,412.3,4.8,412.3, -   , -   ,,, 33 , -   ,"13,607","13,574",
265,105545,RODA WAX 4092,TFL Italy,O,COMPOUND,SIENA,83,110, -   ,-," 2,750 ", 64 , 10 , 34 , 9 , 2 ,281.4,4.8,281.4, -   , -   ,,, 10 , -   ,"2,814","2,804",
266,105369,RODA PUR ADX,TFL Italy,O,COMPOUND,SIENA,83,120, -   ,-," 2,640 ", 192 , 7 , 25 , 9 , 1 ,354,4.8,354, -   , -   ,,, 8 , -   ,"2,832","2,824",
267,104944,RODA OIL KCF 673,TFL Italy,O,COMPOUND,SIENA,83,110, -   ,-," 4,510 ", 135 , 65 , 87 , 28 , 35 ,101,4.8,101, -   , -   ,,, 46 , -   ,"4,645","4,599",
268,105063,FI 18988,STAHL,O,-,SIENA,70,25, -   ,-, -   , 15 , -   , 1 , 3 , -   ,7.5,4.3,7.5, -   , -   ,,, 2 , -   ,15,13,
269,105560,RODA FIX 5792/N2,TFL Italy,O,-,-,83,120, -   ,-, 120 , 78 , -   , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,198,,
270,105621,RODA WAX KCF 604/N,TFL Italy,O,COMPOUND,SIENA,83,120, 600 ,2023-03-05::360.0|||NaT::240.0," 2,640 ", 53 , 68 , 266 , 89 , 32 ,34.5,4.8,42.2, -   , -   ,,, 78 , -   ,"2,693","2,615",
271,105626,NNXC R-16L,,O,-,sample-Shippiment Brazil to JBS Vietnan,83,30, -   ,-," 1,060 ", -   , -   , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,"1,060",,
272,105685,PRIMEX 2293,GSC,O,-,sample-Chemicals for Chamois and Maestro ,70,5, -   ,-, 5 , -   , -   , -   ,, -   ,,4.3,0, -   , -   ,,,, -   ,5,,
273,105193,ADDITIVE LIV 2455/2,GSC,O,-,sample-Chemicals for Chamois and Maestro ,83,5, -   ,-, 5 , -   , -   , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,5,,
274,105684,FYL WAX 2500,GSC,O,-,sample-Chemicals for Chamois and Maestro ,83,10, -   ,-, 10 , -   , -   , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,10,,
275,105682,FYL WAX 69,GSC,O,-,sample-Chemicals for Chamois and Maestro ,83,50, -   ,-, 120 , -   , -   , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,120,,
276,105638,PEVIT XVS 5491,GSC,O,-,Chemicals for Chamois and Maestro ,83,1, -   ,-, -   , -   , -   , -   ,,,,4.8,0, -   , -   ,,,, -   ,0,,
277,104930,RODA PUR WX,TFL,O,-,sample-Chemicals for Chamois and Maestro ,83,1, -   ,-, -   , 66 , -   , 2 , 4 , -   ,33,4.8,33, -   , -   ,,, 2 , -   ,66,64,
278,,ISOLAC FUCSIA LP,GSC,O,-,Chemicals for Chamois and Maestro ,83,1, -   ,-, -   , -   , -   , -   ,,,,4.8,0, -   , -   ,,,, -   ,0,,
279,105612,SHADE FUXIA/EJ,GSC,O,-,-,83,10, -   ,-, -   , -   , -   , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,0,,
280,104948,RODA WAX 6311,TFL Brazil,O,-,-,83,120, 240 ,2023-04-26::240.0, -   , 34 , -   , 16 , 4 , -   ,17,4.8,137, -   , -   ,,, 2 , -   ,34,32,
281,105079,RODA CARE CE/N2,TFL Italy,O,-,-,83,80," 1,200 ",NaT::1200.0, -   , 80 , -   , -   ,, -   ,,4.8,0, -   , -   ,,,, -   ,80,,
